time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
4.690000,-0.198207,2.659427,1.457813,0.051610,0.208693,0.046661,0.373996,-0.718633,-0.024635,-1.609827,0.208397,-0.722607,-1.657022,4.267011,2.234040
4.700000,-0.197672,2.661478,1.458278,0.055270,0.201518,0.046379,0.357823,-0.716337,-0.031749,-1.624122,0.250597,-0.700025,-1.202247,4.169305,2.281221
4.710000,-0.197102,2.663457,1.458740,0.058766,0.194368,0.046027,0.341529,-0.713624,-0.038634,-1.633865,0.291814,-0.676988,-0.749748,4.045950,2.322097
4.720000,-0.196497,2.665366,1.459199,0.062100,0.187247,0.045607,0.325160,-0.710506,-0.045287,-1.639108,0.331562,-0.653587,-0.299210,3.899853,2.357284
4.730000,-0.195860,2.667203,1.459652,0.065269,0.180159,0.045122,0.308762,-0.706998,-0.051705,-1.639856,0.369736,-0.629861,0.149339,3.731191,2.387039
4.740000,-0.195192,2.668969,1.460101,0.068275,0.173108,0.044573,0.292378,-0.703117,-0.057883,-1.636128,0.406111,-0.605863,0.595871,3.540145,2.411621
4.750000,-0.194495,2.670665,1.460544,0.071117,0.166098,0.043965,0.276054,-0.698882,-0.063821,-1.627945,0.440465,-0.581644,1.040357,3.326893,2.431289
4.760000,-0.193771,2.672291,1.460980,0.073797,0.159131,0.043298,0.259836,-0.694309,-0.069516,-1.615112,0.473117,-0.557254,1.477319,3.077942,2.446332
4.770000,-0.193020,2.673848,1.461409,0.076314,0.152212,0.042575,0.243766,-0.689429,-0.074966,-1.598160,0.502567,-0.532734,1.912847,2.808818,2.456974
4.780000,-0.192245,2.675335,1.461831,0.078672,0.145344,0.041799,0.227888,-0.684267,-0.080170,-1.576858,0.529232,-0.508128,2.347579,2.521373,2.463469
4.790000,-0.191447,2.676755,1.462245,0.080873,0.138528,0.040973,0.212244,-0.678854,-0.085128,-1.551209,0.552940,-0.483478,2.782156,2.217459,2.466070
4.800000,-0.190628,2.678106,1.462650,0.082918,0.131767,0.040098,0.196878,-0.673219,-0.089840,-1.521213,0.573533,-0.458819,3.217216,1.898931,2.465033
4.810000,-0.189789,2.679390,1.463047,0.084812,0.125064,0.039177,0.181831,-0.667380,-0.094305,-1.487105,0.592191,-0.434238,3.659562,1.534419,2.461871
4.820000,-0.188932,2.680608,1.463434,0.086556,0.118420,0.038212,0.167151,-0.661387,-0.098525,-1.448293,0.605682,-0.409649,4.102916,1.163067,2.455425
4.830000,-0.188058,2.681759,1.463811,0.088156,0.111836,0.037207,0.152880,-0.655278,-0.102498,-1.405044,0.615449,-0.385140,4.547161,0.790794,2.445795
4.840000,-0.187169,2.682844,1.464178,0.089615,0.105314,0.036163,0.139065,-0.649091,-0.106228,-1.357348,0.621514,-0.360743,4.992181,0.423521,2.433082
4.850000,-0.186267,2.683865,1.464534,0.090939,0.098855,0.035083,0.125748,-0.642860,-0.109714,-1.305198,0.623956,-0.336488,5.437862,0.067170,2.417386
4.860000,-0.185351,2.684822,1.464879,0.092132,0.092457,0.033970,0.112975,-0.636623,-0.112958,-1.248589,0.622914,-0.312405,5.884087,-0.272339,2.398807
4.870000,-0.184424,2.685715,1.465213,0.093200,0.086122,0.032825,0.100791,-0.630413,-0.115963,-1.187515,0.618585,-0.288522,6.330741,-0.589085,2.377446
4.880000,-0.183488,2.686544,1.465536,0.094150,0.079849,0.031651,0.089240,-0.624261,-0.118729,-1.121973,0.611228,-0.264865,6.777709,-0.877148,2.353402
4.890000,-0.182542,2.687312,1.465846,0.094987,0.073636,0.030451,0.078367,-0.618197,-0.121261,-1.051960,0.601158,-0.241462,7.224874,-1.130606,2.326776
4.900000,-0.181588,2.688017,1.466145,0.095720,0.067484,0.029227,0.068216,-0.612246,-0.123559,-0.977475,0.588751,-0.218338,7.672121,-1.343538,2.297668
4.910000,-0.180628,2.688662,1.466431,0.096354,0.061391,0.027981,0.058832,-0.606429,-0.125628,-0.898518,0.574442,-0.195517,8.119335,-1.510024,2.266178
4.920000,-0.179661,2.689245,1.466704,0.096899,0.055355,0.026715,0.050260,-0.600762,-0.127471,-0.815089,0.558725,-0.173022,8.566400,-1.624143,2.232408
4.930000,-0.178690,2.689769,1.466965,0.097362,0.049375,0.025432,0.042545,-0.595257,-0.129090,-0.727191,0.542153,-0.150876,9.013199,-1.679974,2.196456
4.940000,-0.177714,2.690233,1.467213,0.097753,0.043450,0.024134,0.035731,-0.589920,-0.130490,-0.634826,0.525339,-0.129100,9.459619,-1.671597,2.158423
4.950000,-0.176735,2.690638,1.467448,0.098080,0.037576,0.022823,0.029864,-0.584749,-0.131673,-0.538000,0.508955,-0.107714,9.905543,-1.593090,2.118410
4.960000,-0.175753,2.690985,1.467669,0.098354,0.031754,0.021501,0.024986,-0.579737,-0.132645,-0.436717,0.493731,-0.086738,10.350855,-1.438532,2.076516
4.970000,-0.174768,2.691273,1.467878,0.098583,0.025981,0.020171,0.021144,-0.574868,-0.133410,-0.330985,0.480457,-0.066190,10.795440,-1.202003,2.032843
4.980000,-0.173781,2.691505,1.468073,0.098780,0.020256,0.018834,0.018381,-0.570118,-0.133971,-0.220811,0.469984,-0.046087,11.239183,-0.877582,1.987489
4.990000,-0.172793,2.691679,1.468254,0.098955,0.014579,0.017492,0.016743,-0.565456,-0.134333,-0.106205,0.463218,-0.026445,11.681967,-0.459348,1.940557
5.000000,-0.171802,2.691796,1.468423,0.099119,0.008947,0.016148,0.016272,-0.560838,-0.134501,0.012825,0.461129,-0.007280,12.123677,0.058620,1.892144
